synthetic,t_decision,t_exec,ticker,event,side,limit_px,edge_c,tau_s,touch_age_s,ext_move_1s,attempt_ct,contracts,avg_px,fee_c,F_decision,settle,net_settle_c,net_1s_c,net_5s_c,net_10s_c,net_60s_c
True,1790252728250000000,1790252728281799526,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.82,0.374937,271.75,1.53,6.59875,10,10,0.82,1.0332,0.909789,1,16.9668,5.51185,4.72276,-1.58648,12.8806
True,1790252728750000000,1790252728810828749,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.8,1.51513,271.25,0.23,-7.75133,5,5,0.8,1.12,0.904187,1,18.88,5.46153,8.02113,-3.59076,15.5471
True,1790252729250000000,1790252729324405641,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.16,0.681068,270.75,0.53,-12.0622,10,10,0.16,0.9408,0.0749252,0,15.0592,8.76935,8.73282,11.5324,0.751711
True,1790252732250000000,1790252732291584675,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.78,0.717156,267.75,0.13,4.29988,10,10,0.78,1.2012,0.882813,1,20.7988,8.55489,7.3212,2.21208,17.8527
True,1790252736250000000,1790252736296811997,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.13,0.32322,263.75,0.63,-7.5244,10,10,0.13,0.7917,0.0593066,0,12.2083,6.31083,8.72231,9.01438,3.72633
True,1790252737500000000,1790252737526965809,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.12,0.2267,262.5,0.98,-12.5858,10,0,,,0.0543886,0,,,,,
True,1790252741000000000,1790252741084766068,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.69,0.989513,259,0.38,5.04041,10,10,0.69,1.4973,0.801216,1,29.5027,9.36522,4.6586,5.74546,26.7117
True,1790252742500000000,1790252742577628009,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.72,0.241911,257.5,0.38,9.19679,10,10,0.706,1.45278,0.82463,1,27.9472,10.9784,6.0527,7.28011,25.2293
True,1790252744000000000,1790252744069514070,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.09,0.007822,256,0.18,-7.00301,8,8,0.09,0.5733,0.0404655,0,8.4267,5.07109,5.12395,4.26563,-2.58526
True,1790252745750000000,1790252745782557296,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.07,0.197639,254.25,0.33,-4.07955,10,10,0.07,0.4557,0.0306969,0,6.5443,3.13832,3.70003,2.30025,-3.13481
True,1790252748250000000,1790252748296226577,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.71,2.08409,251.75,0.23,12.4645,5,5,0.71,1.4413,0.833882,1,27.5587,5.97919,8.47274,11.7674,24.2903
True,1790252749750000000,1790252749768489484,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.08,0.663967,250.25,0.23,-12.5353,10,10,0.08,0.5152,0.0328135,0,7.4848,4.64047,4.20997,2.37616,-0.749304
True,1790252751750000000,1790252751820223014,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.69,0.484257,248.25,0.03,10.7155,10,10,0.69,1.4973,0.796127,1,29.5027,9.27314,13.036,17.7127,26.1376
True,1790252753750000000,1790252753782518562,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.71,0.968767,246.25,0.53,3.9872,10,10,0.71,1.4413,0.822771,1,27.5587,6.9987,12.9408,15.8225,24.8018
True,1790252755750000000,1790252755777502712,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.74,0.207145,244.25,0.13,11.0652,10,10,0.74,1.3468,0.844608,1,24.6532,8.18585,13.6513,11.9459,22.6587
True,1790252756750000000,1790252756777382530,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.73,0.232686,243.25,0.23,5.12697,10,10,0.73,1.3797,0.835322,1,25.6203,8.02027,13.8297,14.7184,23.9136
True,1790252758000000000,1790252758041605102,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.08,0.0366814,242,1.28,0.388179,10,10,0.08,0.5152,0.0356169,0,7.4848,3.31918,2.5406,1.40633,-10.642
True,1790252759500000000,1790252759580577072,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.75,1.95387,240.5,0.18,12.2588,10,0,,,0.869964,1,,,,,
True,1790252761500000000,1790252761546061405,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.11,1.22953,238.5,0.18,-12.6323,10,10,0.12,0.7392,0.0435809,0,11.2608,6.5744,6.47206,4.71319,-2.99171
True,1790252762750000000,1790252762772762403,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.78,0.441281,237.25,0.13,-4.32876,4,4,0.78,1.2012,0.881974,1,20.7988,9.06246,11.9006,15.4194,18.9622
True,1790252763250000000,1790252763306010870,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.11,0.197588,236.75,0.03,2.06537,10,10,0.11,0.6853,0.0489154,0,10.3147,5.7071,3.98029,-0.523557,-4.7075
True,1790252764500000000,1790252764553383418,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.11,0.54111,235.5,0.08,0.870797,10,10,0.11,0.6853,0.0470635,0,10.3147,5.8621,4.98209,1.26879,-3.81191
True,1790252765000000000,1790252765031149501,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.1,0.356685,235,0.18,-0.425781,10,10,0.1,0.63,0.04312,0,9.37,4.95356,3.66996,2.12684,-2.8473
True,1790252766000000000,1790252766040739518,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.1,0.146092,234,0.18,1.72443,10,10,0.1,0.63,0.0441666,0,9.37,4.3775,2.62454,2.75282,-2.87921
True,1790252766250000000,1790252766310512759,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.79,0.981804,233.75,0.13,3.24854,10,10,0.79,1.1613,0.894209,1,19.8387,11.0728,12.4852,12.1823,17.9025
True,1790252767250000000,1790252767328250450,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.8,2.44887,232.75,0.13,14.2936,5,5,0.79,1.1613,0.912334,1,19.8387,11.6315,14.5045,12.7268,18.0086
True,1790252769500000000,1790252769551328004,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.13,1.24564,230.5,0.18,-4.46486,10,10,0.13,0.7917,0.0533306,0,12.2083,5.67032,3.16237,5.50943,2.99387
True,1790252770250000000,1790252770302686794,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.83,0.550587,229.75,0.03,7.52129,10,10,0.83,0.9877,0.919148,1,16.0123,8.65871,9.70545,9.50021,14.233
True,1790252771000000000,1790252771038104352,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.84,0.540709,229,0.38,13.7549,6,6,0.84,0.9408,0.925515,1,15.0592,8.55317,7.94911,9.12358,13.5982
True,1790252772000000000,1790252772060525884,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.85,1.08963,228,0.28,9.57515,3,0,,,0.934936,1,,,,,
True,1790252774500000000,1790252774536637439,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.18,0.0988586,225.5,0.28,-10.9523,6,6,0.19,1.0773,0.0904658,0,17.9227,10.9122,11.2237,8.02152,-2.70169
True,1790252777000000000,1790252777035472187,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.13,0.49728,223,0.08,-2.09415,10,10,0.13,0.7917,0.0572821,0,12.2083,5.75706,2.64837,4.34703,-4.10983
True,1790252777250000000,1790252777286319344,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.85,0.0979976,222.75,0.03,8.79519,1,1,0.85,0.8925,0.928873,1,14.1075,6.41062,9.45486,9.55517,12.9249
True,1790252778250000000,1790252778294060501,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.13,0.160373,221.75,1.33,-17.5181,10,10,0.13,0.7917,0.0592619,0,12.2083,5.12941,1.91748,2.36075,-8.15275
True,1790252779250000000,1790252779308283785,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.86,0.375632,220.75,0.03,16.8748,4,4,0.86,0.8428,0.936465,1,13.1572,6.64517,8.96727,10.29,11.7441
True,1790252780000000000,1790252780074689974,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.85,0.420368,220,0.28,2.2982,7,7,0.85,0.8925,0.931073,1,14.1075,8.5003,10.3602,11.106,12.6322
True,1790252781000000000,1790252781035533068,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.85,2.01519,219,0.18,13.3709,10,0,,,0.94064,1,,,,,
True,1790252783500000000,1790252783546994034,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.91,0.00254073,216.5,0.48,3.83608,10,10,0.9,0.63,0.960029,1,9.37,5.08699,5.81362,6.48179,8.15717
True,1790252784750000000,1790252784787257773,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.91,0.345527,215.25,0.43,-6.45752,10,10,0.91,0.5733,0.961715,1,8.4267,3.7333,5.60733,5.68378,6.90594
True,1790252785500000000,1790252785547889949,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.2,2.08002,214.5,0.28,-10.6605,10,0,,,0.089539,0,,,,,
True,1790252787250000000,1790252787282050581,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.89,0.764155,212.75,0.03,11.7007,10,10,0.89,0.6853,0.954474,1,10.3147,6.22854,7.36853,7.04074,9.47474
True,1790252790500000000,1790252790527658124,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.23,1.71847,209.5,0.18,-10.8618,10,10,0.23,1.2397,0.114093,0,21.7603,6.95783,11.0584,11.6675,5.35753
True,1790252791750000000,1790252791846296880,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.93,1.05155,208.25,0.23,5.85704,10,10,0.93,0.4557,0.973397,1,6.5443,3.67376,2.87117,3.66866,5.63362
True,1790252795250000000,1790252795307622416,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.23,0.665018,204.75,0.03,-0.85628,3,3,0.23,1.2397,0.122681,0,21.7603,13.2785,12.3422,10.3787,5.72416
True,1790252796250000000,1790252796294809065,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.21,3.65449,203.75,0.03,-16.5125,10,10,0.21,1.1613,0.0848255,0,19.8387,8.93463,7.49116,9.94174,-1.70914
True,1790252797750000000,1790252797801588218,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.91,1.86994,202.25,0.13,12.2814,10,10,0.91,0.5733,0.968859,1,8.4267,4.68347,5.60946,5.49047,8.00788
True,1790252799000000000,1790252799038107254,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.18,1.22921,201,0.88,-22.5483,2,2,0.18,1.0332,0.0815472,0,16.9668,8.07578,6.53161,8.75029,-8.42975
True,1790252800250000000,1790252800288751288,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.91,0.844709,199.75,0.03,10.0325,10,10,0.91,0.5733,0.964224,1,8.4267,5.6623,5.62875,4.77916,7.6841
True,1790252804250000000,1790252804281487455,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.94,0.0201824,195.75,1.23,5.75289,1,1,0.94,0.3948,0.973071,1,5.6052,2.80721,2.47827,2.85835,4.93911
True,1790252804750000000,1790252804795930624,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.22,1.05528,195.25,0.13,6.96844,8,8,0.22,1.2012,0.110899,0,20.7988,11.1199,12.565,10.8612,3.26652
True,1790252805500000000,1790252805546036176,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.21,1.43384,194.5,0.68,-4.79391,3,3,0.21,1.1613,0.10046,0,19.8387,10.1837,10.9626,7.66827,6.16627
True,1790252807250000000,1790252807317013393,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.19,0.0640455,192.75,0.53,-3.51295,10,10,0.19,1.0773,0.0963304,0,17.9227,8.85223,9.49061,-1.84297,2.14247
True,1790252807750000000,1790252807877829667,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.93,0.371069,192.25,0.53,-3.5773,10,0,,,0.970635,1,,,,,
True,1790252808250000000,1790252808288229621,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.19,0.82962,191.75,0.43,2.18898,10,10,0.19,1.0773,0.0907137,0,17.9227,8.56274,9.86329,-1.80677,-0.362496
True,1790252809500000000,1790252809554052628,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.93,0.183551,190.5,0.98,-3.04254,3,3,0.93,0.4557,0.969821,1,6.5443,3.32832,3.42449,4.88015,5.92699
True,1790252809750000000,1790252809782562983,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.18,1.05397,190.25,1.23,-0.320047,10,10,0.18,1.0332,0.0823434,0,16.9668,8.57527,7.02904,-0.600485,3.59643
True,1790252810750000000,1790252810780974765,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.18,0.816506,189.25,0.03,0.755999,10,10,0.18,1.0332,0.0839195,0,16.9668,8.70765,2.96345,1.59798,5.81737
True,1790252811750000000,1790252811840849692,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.92,0.325095,188.25,0.23,1.22055,2,2,0.92,0.5152,0.966345,1,7.4848,4.6186,5.77834,5.3001,6.94836
True,1790252812500000000,1790252812563437056,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.93,0.0144266,187.5,0.58,1.37704,10,4,0.93,0.4557,0.969118,1,6.5443,3.37443,4.9849,4.82961,6.08031
True,1790252813750000000,1790252813802740990,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.93,0.777928,186.25,1.83,-1.90774,10,9,0.93,0.4557,0.972429,1,6.5443,3.82932,4.99635,4.87861,6.0581
True,1790252814250000000,1790252814311843792,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.93,0.810474,185.75,2.33,-0.53719,10,0,,,0.97253,1,,,,,
True,1790252814750000000,1790252814797196228,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.93,0.875065,185.25,2.83,15.5663,10,10,0.93,0.4557,0.972848,1,6.5443,4.54992,4.9888,4.51658,6.02922
True,1790252819500000000,1790252819534905700,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.27,0.0835759,180.5,0.38,-5.69491,10,10,0.27,1.3797,0.162298,0,25.6203,8.55499,11.4933,16.4056,17.3654
True,1790252820250000000,1790252820276756906,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.29,0.728069,179.75,0.03,2.6666,10,10,0.29,1.4413,0.17561,0,27.5587,13.0976,13.6953,14.7746,19.9505
True,1790252821250000000,1790252821286444433,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.27,1.90809,178.75,0.13,-8.84523,10,10,0.27,1.3797,0.144617,0,25.6203,12.7607,12.9382,9.94643,19.984
True,1790252824500000000,1790252824619660440,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.25,0.328206,175.5,0.08,-8.23064,10,10,0.25,1.3125,0.141278,0,23.6875,9.87533,14.4744,3.06502,15.9446
True,1790252827000000000,1790252827042666373,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.23,1.30122,173,0.48,0.248521,5,5,0.23,1.2397,0.115829,0,21.7603,9.38385,-0.653807,5.44234,11.6963
True,1790252827250000000,1790252827282970041,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.96,0.247899,172.75,0.03,1.49125,10,10,0.96,0.2688,0.981694,1,3.7312,1.50335,2.59293,2.54855,3.24025
True,1790252827500000000,1790252827548397917,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.22,0.120872,172.5,0.08,-5.21741,3,3,0.22,1.2012,0.117755,0,20.7988,10.7947,-1.38996,1.72861,12.2765
True,1790252828000000000,1790252828020137860,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.23,0.354463,172,0.18,-8.16731,2,2,0.23,1.2397,0.123774,0,21.7603,12.1933,-4.09233,-0.426779,13.8628
True,1790252830000000000,1790252830035478923,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.95,1.29671,170,0.08,18.7222,10,10,0.95,0.3325,0.982188,1,4.6675,3.20649,3.71411,3.21343,4.10715
True,1790252832750000000,1790252832791017101,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.98,0.112359,167.25,0.93,8.24261,10,10,0.98,0.1372,0.990236,1,1.8628,0.798909,0.872658,0.369398,1.25274
True,1790252834250000000,1790252834278095359,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.33,1.39937,165.75,0.23,-8.53109,10,10,0.33,1.5477,0.211396,0,31.4523,5.09697,17.901,21.5525,27.762
True,1790252836500000000,1790252836564266871,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.33,1.66398,163.5,0.08,-19.2916,3,3,0.33,1.5477,0.208254,0,31.4523,12.3825,17.9105,14.4887,27.8496
True,1790252838750000000,1790252838781739599,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.28,1.54192,161.25,0.13,-18.4321,10,10,0.28,1.4112,0.157348,0,26.5888,13.3928,13.0638,4.97826,23.6114
True,1790252841750000000,1790252841781626365,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.21,0.101753,158.25,0.33,-5.32045,7,7,0.21,1.1613,0.110027,0,19.8387,8.34641,1.3366,2.92798,15.6828
True,1790252842250000000,1790252842304372226,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.2,0.304336,157.75,0.43,-8.51841,10,10,0.2,1.12,0.101105,0,18.88,4.26162,-2.66728,4.70731,15.4494
True,1790252842750000000,1790252842835960261,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.23,1.41705,157.25,0.23,8.14172,4,4,0.23,1.2397,0.114929,0,21.7603,8.23646,-1.2425,9.02857,17.7379
True,1790252843250000000,1790252843319814944,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.97,0.640943,156.75,0.13,14.8178,10,10,0.97,0.2037,0.987761,1,2.7963,1.17416,1.96733,1.61219,2.3308
True,1790252844250000000,1790252844323750253,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.22,2.50124,155.75,0.23,-16.3181,1,1,0.22,1.2012,0.0990031,0,20.7988,6.84596,-0.443192,9.65109,17.6203
True,1790252846000000000,1790252846055258592,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.98,0.138456,154,0.08,5.93418,10,10,0.98,0.1372,0.990426,1,1.8628,0.933324,0.966107,1.16774,1.46487
True,1790252850250000000,1790252850294987303,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.29,0.0246905,149.75,0.13,-9.67512,5,5,0.29,1.4413,0.183148,0,27.5587,7.99243,11.5223,10.6214,26.667
True,1790252852250000000,1790252852336547241,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.26,1.25336,147.75,0.63,-14.8861,10,10,0.263,1.35667,0.141738,0,24.9433,13.6675,-7.60836,14.1344,24.2343
True,1790252854750000000,1790252854820287442,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.98,0.0620581,145.25,0.13,9.10613,10,10,0.98,0.1372,0.989972,1,1.8628,1.10135,1.22753,1.21393,1.24631
True,1790252858250000000,1790252858282297767,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.36,0.483974,141.75,0.03,-18.2193,2,2,0.36,1.6128,0.258973,0,34.3872,9.35363,19.4225,16.1019,33.5004
True,1790252863500000000,1790252863542576646,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.25,0.156046,136.5,1.08,16.0447,10,10,0.25,1.3125,0.142849,0,23.6875,5.98688,6.34838,5.26112,22.33
True,1790252865250000000,1790252865315720197,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.27,1.24169,134.75,0.03,-8.88383,10,10,0.27,1.3797,0.150956,0,25.6203,12.0646,14.7888,7.94132,24.2187
True,1790252869500000000,1790252869560431468,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.27,0.655315,130.5,0.38,-8.63503,10,10,0.27,1.3797,0.156545,0,25.6203,13.8175,6.99518,17.3658,25.2072
True,1790252873500000000,1790252873603336305,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.32,2.8235,126.5,0.08,-3.85207,10,0,,,0.184272,0,,,,,
True,1790252874500000000,1790252874535806552,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.3,0.692522,125.5,0.08,-1.5827,10,10,0.3,1.47,0.186263,0,28.53,13.6566,20.2751,20.7871,28.3697
True,1790252879000000000,1790252879037705086,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.18,2.17453,121,0.08,-7.87451,5,5,0.19,1.0773,0.0742627,0,17.9227,8.74315,11.1543,9.92124,17.8057
True,1790252880250000000,1790252880307710044,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.16,0.0214181,119.75,0.63,2.00894,10,10,0.16,0.9408,0.076082,0,15.0592,9.42292,6.96755,8.94604,14.9487
True,1790252880750000000,1790252880792358526,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.16,0.239986,119.25,1.13,-8.13398,10,10,0.16,0.9408,0.0744982,0,15.0592,9.74429,7.09656,8.83116,14.9672
True,1790252882500000000,1790252882536875017,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.15,1.18911,117.5,0.38,11.5101,10,10,0.15,0.8925,0.0628975,0,14.1075,5.46734,5.58523,8.58044,14.0485
True,1790252883750000000,1790252883824070552,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.16,0.184788,116.25,0.23,-1.80278,8,8,0.16,0.9408,0.0748131,0,15.0592,8.30286,7.88924,11.1049,15.022
True,1790252886250000000,1790252886269080558,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.18,1.59203,113.75,0.03,6.62153,10,10,0.18,1.0332,0.0782149,0,16.9668,8.4506,11.2385,13.1451,16.9498
True,1790252887750000000,1790252887813358961,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.2,3.95744,112.25,0.03,-7.54629,10,10,0.2,1.12,0.0750651,0,18.88,11.71,14.2374,15.0678,18.8621
True,1790252889250000000,1790252889351391126,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.17,3.59745,110.75,0.13,-8.19936,10,10,0.17,0.9877,0.0599835,0,16.0123,9.89914,12.322,12.9717,15.9967
True,1790252892750000000,1790252892798914921,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.13,2.27159,107.25,0.03,-3.91132,10,10,0.13,0.7917,0.0464259,0,12.2083,8.25399,8.39605,8.18593,12.1988
True,1790252897000000000,1790252897043345933,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.08,0.267197,103,0.98,-1.74529,10,10,0.08,0.5152,0.0333963,0,7.4848,4.14574,3.52499,5.77463,7.47907
True,1790252897750000000,1790252897802708284,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.09,0.183527,102.25,0.23,1.68009,2,2,0.09,0.5733,0.0381225,0,8.4267,5.44928,4.40433,6.64162,8.42128
True,1790252902000000000,1790252902025059266,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.1,0.784712,98,0.18,8.38671,10,0,,,0.0395981,0,,,,,
True,1790252903000000000,1790252903037660218,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.09,0.358816,97,0.28,0.0265991,10,10,0.09,0.5733,0.0371632,0,8.4267,4.75632,6.9158,7.62971,8.4244
True,1790252906250000000,1790252906325866553,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.1,1.50677,93.75,0.03,-7.34579,3,0,,,0.0363928,0,,,,,
True,1790252907500000000,1790252907544082172,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.08,4.39789,92.5,0.08,-5.93887,10,0,,,0.0164624,0,,,,,
True,1790252908250000000,1790252908306515519,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.03,0.806395,91.75,0.13,-8.91821,10,10,0.03,0.2037,0.0110356,0,2.7963,1.5923,1.88599,1.90949,2.79551
True,1790252910250000000,1790252910276628096,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.02,0.22698,89.75,0.03,-17.4122,2,2,0.02,0.1372,0.0089168,0,1.8628,1.10987,1.01181,0.571933,1.86233
True,1790252913750000000,1790252913803211987,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.98,0.369758,86.25,0.03,-3.15633,10,10,0.98,0.1372,0.991984,1,1.8628,1.24631,1.32736,1.60641,0.993876
True,1790252922250000000,1790252922302869652,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.04,1.03387,77.75,0.23,-8.88862,10,10,0.04,0.2688,0.0148551,0,3.7312,2.43704,2.92113,3.56086,3.73118
True,1790252924500000000,1790252924530101689,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.03,0.104935,75.5,0.78,8.57962,10,10,0.03,0.2037,0.0147471,0,2.7963,1.35429,2.38318,2.63602,2.79629
True,1790252925000000000,1790252925040772581,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.03,0.320608,75,1.28,-2.37982,10,10,0.03,0.2037,0.0136876,0,2.7963,1.51061,2.47386,2.63603,2.79629
True,1790252926750000000,1790252926794923499,KXBTCD-26SEP241230-T84250,KXBTCD-26SEP241230,-1,0.02,0.115269,73.25,0.73,-10.2648,10,10,0.02,0.1372,0.0093714,0,1.8628,1.20395,1.68692,1.73514,1.86279
True,1790252947000000000,1790252947022836818,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.86,4.13959,53,0.08,4.01813,10,10,0.86,0.8428,0.960726,1,13.1572,11.175,11.0342,12.1619,13.1572
True,1790252953250000000,1790252953283869545,KXBTCD-26SEP241230-T84000,KXBTCD-26SEP241230,1,0.97,0.971951,46.75,0.03,23.8832,10,10,0.97,0.2037,0.990655,1,2.7963,2.37918,2.08582,2.39597,2.7963
True,1790253088750000000,1790253088809427591,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.54,0.723221,811.25,0.23,-24.1165,10,10,0.54,1.7388,0.513075,1,-47.7388,2.01398,5.37066,8.35588,10.0348
True,1790253090000000000,1790253090046675668,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.52,0.378249,810,0.58,-4.45363,1,1,0.52,1.7472,0.498111,1,-49.7472,0.343021,6.41285,8.84874,9.24104
True,1790253102000000000,1790253102052851265,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.44,1.30047,798,0.18,5.84414,10,10,0.44,1.7248,0.474703,1,54.2752,1.11748,-0.318035,0.794575,-10.6075
