synthetic,ts,ticker,event,side,px,contracts,fee,is_taker,F,tau_s,gross_edge_c,settle,to_settle_c,hedge_cost,hedge_pnl,net,net_c_per_ct,mo_0.1s_c,mo_0.5s_c,mo_1s_c,mo_5s_c,mo_10s_c,mo_30s_c,mo_60s_c,coid,order_id,trade_id,queue_ahead_ct,order_age_s,pos_before_ct,F_cycle,F_lo,F_hi,delta_btc,z,fv_age_s,mechanism,quote_position,q_eff_at_place_ct,modeled_value_c,policy,yes_px_c
True,1790253158820000000,KXBTCD-26SEP241245-T85000,KXBTCD-26SEP241245,-1,0.02,4,0,False,0.002606,741.18,1.7394,0,0.2606,0,0,0.08,2,-0,0.0011,0.0011,0.0238,0.0339,0.0203,-0.0016,synth-898,sim-o896,sim-f68,0,63.3298,-11,0.00262794,5.81413e-06,0.00537383,9.96784e-06,3.72716,0.32979,queue,touch,115,0.878315,C,2
True,1790253160620000000,KXBTCD-26SEP241245-T83500,KXBTCD-26SEP241245,-1,0.98,4,0.01,False,0.94971,739.38,3.029,1,-5.029,0,0,-0.09,-2.25,-0,0.3058,0.3058,0.3822,0.623,-0.6721,-1.8967,synth-960,sim-o959,sim-f69,0,2.63977,-6,0.949053,0.899598,0.967002,0.000292475,-1.53586,0.139772,queue,touch,9,0.830519,C,98
True,1790253170720000000,KXBTCD-26SEP241245-T83500,KXBTCD-26SEP241245,-1,0.98,5,0.01,False,0.94348,729.28,3.652,1,-5.652,0,0,-0.11,-2.2,-0,-0,-0.2638,-0.1803,-1.0774,-1.9007,-2.5076,synth-967,sim-o966,sim-f70,0,6.2382,-10,0.94348,0.889963,0.96286,0.000329159,-1.47232,0.238202,queue,touch,7,0.581672,C,98
True,1790253185220000000,KXBTCD-26SEP241245-T84750,KXBTCD-26SEP241245,-1,0.02,5,0.01,False,0.006643,714.78,1.3357,0,0.6643,0,0,0.09,1.8,-0,-0,-0.0172,-0.0125,-0.063,-0.1595,-0.0714,synth-955,sim-o956,sim-f71,0,29.2353,0,0.00664262,0.000278368,0.0127713,3.04959e-05,2.93445,0.235329,queue,touch,1,0.251083,C,2
True,1790253193420000000,KXBTCD-26SEP241245-T84750,KXBTCD-26SEP241245,-1,0.02,5,0.01,False,0.007106,706.58,1.2894,0,0.7106,0,0,0.09,1.8,-0,-0,0.0225,-0.0195,-0.0315,-0.0051,-0.0747,synth-980,sim-o979,sim-f72,0,7.93379,-5,0.00710562,0.000349863,0.0135879,3.31936e-05,2.8816,0.433791,queue,touch,57,0.298381,C,2
True,1790253206120000000,KXBTCD-26SEP241245-T85000,KXBTCD-26SEP241245,-1,0.02,5,0.01,False,0.002703,693.88,1.7297,0,0.2703,0,0,0.09,1.8,-0,-0,-0.0095,0.0057,0.0013,0.0407,0.0159,synth-962,sim-o961,sim-f73,0,47.1595,-15,0.00270327,6.6562e-06,0.00551925,1.08014e-05,3.70215,0.159463,queue,touch,34,1.05638,C,2
True,1790253214620000000,KXBTCD-26SEP241245-T85000,KXBTCD-26SEP241245,-1,0.02,4,0.01,False,0.002818,685.38,1.7182,0,0.2818,0,0,0.07,1.75,-0,0.0099,0.0099,0.0184,0.0487,0.0426,0.0604,synth-995,sim-o994,sim-f74,0,8.13129,-20,0.00274205,7.13154e-06,0.00559167,1.10638e-05,3.68922,0.131291,queue,touch,1,1.0185,C,2
True,1790253214620000000,KXBTCD-26SEP241245-T85000,KXBTCD-26SEP241245,-1,0.02,1,0,False,0.002818,685.38,1.7182,0,0.2818,0,0,0.02,2,-0,0.0099,0.0099,0.0184,0.0487,0.0426,0.0604,synth-995,sim-o994,sim-f75,0,8.13353,-24,0.00274205,7.13154e-06,0.00559167,1.10638e-05,3.68922,0.133529,sweep,touch,1,1.0185,C,2
True,1790253260020000000,KXBTCD-26SEP241245-T83000,KXBTCD-26SEP241245,1,0.98,1,0.01,False,0.997944,639.98,1.7944,1,0.2056,0,0,0.01,1,0,0,0.004,0.0205,0.0122,0.0131,0.0626,synth-918,sim-o917,sim-f76,0,145.547,9,0.997944,0.995741,0.999998,8.28692e-06,-3.9627,0.0469879,queue,touch,149,0.780106,C,98
True,1790253263220000000,KXBTCD-26SEP241245-T83250,KXBTCD-26SEP241245,1,0.98,5,0.01,False,0.994008,636.78,1.4008,1,0.5992,0,0,0.09,1.8,0,0,-0.0017,0.0216,-0.0049,0.0507,0.1324,synth-1033,sim-o1031,sim-f77,0,10.7343,0,0.994008,0.988391,0.999807,2.92637e-05,-3.01735,0.234272,queue,touch,12,0.45755,C,98
True,1790253278220000000,KXBTCD-26SEP241245-T83000,KXBTCD-26SEP241245,1,0.98,4,0,False,0.998275,621.78,1.8275,1,0.1725,0,0,0.08,2,0,0,0.0022,-0.0008,-0.0084,0.028,0.0185,synth-918,sim-o917,sim-f78,0,163.731,10,0.998275,0.996396,0.999999,6.8418e-06,-4.13662,0.231385,queue,touch,149,0.780106,C,98
True,1790253288720000000,KXBTCD-26SEP241245-T83250,KXBTCD-26SEP241245,1,0.98,4,0.01,False,0.994476,611.28,1.4476,1,0.5524,0,0,0.07,1.75,0,-0.0107,-0.0107,0.0039,0.038,0.1015,0.0234,synth-1042,sim-o1041,sim-f79,0,23.2359,5,0.994471,0.989228,0.999856,2.7303e-05,-3.08273,0.235864,sweep,touch,3,0.599586,C,98
True,1790253293720000000,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.47,5,0.03,False,0.532657,606.28,6.2657,1,46.7343,0,0,2.62,52.4,0,-0.2095,-0.4211,0.0613,4.5531,-3.5625,-15.7754,synth-1061,sim-o1060,sim-f80,0,2.25195,3,0.532657,0.521676,0.538392,0.00201863,-0.065272,0.251954,queue,behind,84,0.767116,C,47
True,1790253295320000000,KXBTCD-26SEP241245-T83250,KXBTCD-26SEP241245,1,0.98,1,0.01,False,0.99446,604.68,1.446,1,0.554,0,0,0.01,1,0,0,-0.0011,0.0475,0.1241,0.0858,-0.0556,synth-1062,sim-o1061,sim-f81,0,1.84382,9,0.99446,0.989205,0.999855,2.7538e-05,-3.08128,0.343817,queue,touch,1,0.541185,C,98
True,1790253316020000000,KXBTCD-26SEP241245-T83000,KXBTCD-26SEP241245,1,0.98,5,0.01,False,0.998666,583.98,1.8666,1,0.1334,0,0,0.09,1.8,0,0,-0.0053,-0.0079,-0.0199,-0.0341,-0.0024,synth-1054,sim-o1053,sim-f82,0,37.5306,14,0.998666,0.997187,1,5.30405e-06,-4.40839,0.030604,queue,touch,22,1.23631,C,98
True,1790253317420000000,KXBTCD-26SEP241245-T84750,KXBTCD-26SEP241245,-1,0.02,5,0.01,False,0.006018,582.58,1.3982,0,0.6018,0,0,0.09,1.8,-0,-0,0.048,0.0563,0.1307,0.2638,0.2661,synth-1057,sim-o1056,sim-f83,0,30.4312,-10,0.00601815,0.0001944,0.0116412,3.1494e-05,3.01592,0.43123,queue,touch,2,0.309072,C,2
True,1790253343920000000,KXBTCD-26SEP241245-T84750,KXBTCD-26SEP241245,-1,0.02,1,0.01,False,0.003399,556.08,1.6601,0,0.3399,0,0,0.01,1,-0.0087,-0.0087,-0.0087,-0.0117,0.0328,0.0117,0.0101,synth-1082,sim-o1081,sim-f84,0,26.4663,-15,0.00346288,2.0397e-05,0.00693799,1.69861e-05,3.488,0.466302,queue,touch,6,0.484504,C,2
True,1790253347720000000,KXBTCD-26SEP241245-T83000,KXBTCD-26SEP241245,1,0.99,2,0.01,False,0.998321,552.28,0.8321,1,0.1679,0,0,0.01,0.5,0,0.0072,0.0072,0.0006,-0.0008,0.0363,0.0609,synth-1079,sim-o1078,sim-f85,0,31.2266,19,0.998313,0.996491,1,7.27019e-06,-4.17521,0.226602,sweep,improve,0,0.309934,C,99
True,1790253376320000000,KXBTCD-26SEP241245-T84750,KXBTCD-26SEP241245,-1,0.02,1,0,False,0.00327,523.68,1.673,0,0.327,0,0,0.02,2,-0,-0,-0.0087,0.0291,0.0639,0.001,0.1332,synth-1082,sim-o1081,sim-f86,0,58.8342,-16,0.00326955,1.51968e-05,0.0065598,1.63993e-05,3.54559,0.334185,queue,touch,6,0.484504,C,2
True,1790253391920000000,KXBTCD-26SEP241245-T83000,KXBTCD-26SEP241245,1,0.99,2,0,False,0.998662,508.08,0.8662,1,0.1338,0,0,0.02,1,0.0038,0.0038,0.0038,-0.002,0.0243,0.0369,0.0228,synth-1079,sim-o1078,sim-f87,0,75.432,21,0.998691,0.997259,1,5.62127e-06,-4.45728,0.431989,sweep,improve,0,0.309934,C,99
True,1790253420320000000,KXBTCD-26SEP241245-T83000,KXBTCD-26SEP241245,1,0.98,1,0.01,False,0.998942,479.68,1.8942,1,0.1058,0,0,0.01,1,0,0,0.0089,0.013,0.0097,-0.0048,0.0056,synth-1114,sim-o1113,sim-f88,0,28.3344,23,0.998942,0.997771,1,4.51375e-06,-4.70509,0.334362,queue,touch,35,0.52176,C,98
True,1790253434920000000,KXBTCD-26SEP241245-T83000,KXBTCD-26SEP241245,1,0.98,1,0.01,False,0.999004,465.08,1.9004,1,0.0996,0,0,0.01,1,-0.0031,-0.0031,-0.0031,-0.0021,-0.0117,0.0135,0.0092,synth-1133,sim-o1132,sim-f89,0,10.9349,24,0.998981,0.997855,1,4.44935e-06,-4.75481,0.434854,queue,touch,41,0.608483,C,98
True,1790253438620000000,KXBTCD-26SEP241245-T84750,KXBTCD-26SEP241245,-1,0.02,3,0,False,0.001945,461.38,1.8055,0,0.1945,0,0,0.06,2,-0,0.0065,0.0065,0.0382,0.051,0.0695,0.0788,synth-1082,sim-o1081,sim-f90,0,121.132,-17,0.00189451,7.74191e-07,0.00388805,9.40618e-06,4.08494,0.13191,queue,touch,6,0.484504,C,2
True,1790253442920000000,KXBTCD-26SEP241245-T83250,KXBTCD-26SEP241245,1,0.98,4,0,False,0.996104,457.08,1.6104,1,0.3896,0,0,0.08,2,-0.0212,-0.0212,-0.0212,-0.0448,-0.009,-0.0002,0.1497,synth-1062,sim-o1061,sim-f91,0,149.466,10,0.99611,0.99232,0.999968,2.22616e-05,-3.40142,0.465921,queue,touch,1,0.541185,C,98
True,1790253465220000000,KXBTCD-26SEP241245-T84750,KXBTCD-26SEP241245,-1,0.02,5,0.01,False,0.001547,434.78,1.8453,0,0.1547,0,0,0.09,1.8,-0,-0,0.0087,0.042,0.0424,0.0395,0.0265,synth-1146,sim-o1145,sim-f92,0,18.3065,-20,0.00154706,2.06253e-07,0.00319783,7.6617e-06,4.30469,0.306505,queue,touch,9,1.29637,C,2
True,1790253783720000000,KXBTCD-26SEP241245-T83750,KXBTCD-26SEP241245,1,0.98,5,0.01,False,0.99751,116.28,1.751,1,0.249,0,0,0.09,1.8,0,0,0.021,-0.0036,0.047,0.2015,0.2447,synth-1281,sim-o1279,sim-f93,0,13.7502,0,0.99751,0.995135,0.999998,3.05483e-05,-3.96261,0.250165,queue,touch,1,0.879763,C,98
True,1790253794620000000,KXBTCD-26SEP241245-T84500,KXBTCD-26SEP241245,-1,0.02,1,0.01,False,0.000344,105.38,1.9656,0,0.0344,0,0,0.01,1,-0,0.001,0.001,0.0067,0.0039,0.0141,0.0301,synth-1282,sim-o1280,sim-f94,0,24.129,0,0.000322615,5.46041e-16,0.000667351,2.64588e-06,6.82444,0.129017,queue,touch,14,1.44978,C,2
True,1790253807320000000,KXBTCD-26SEP241245-T84500,KXBTCD-26SEP241245,-1,0.02,4,0,False,0.00033,92.68,1.967,0,0.033,0,0,0.08,2,-0,-0,-0.0011,0.0025,0.0076,0.0228,0.032,synth-1282,sim-o1280,sim-f95,0,36.8318,-1,0.000329562,8.17974e-16,0.000690001,3.01009e-06,6.78688,0.331832,queue,touch,14,1.44978,C,2
True,1790253917620000000,KXBTCD-26SEP241300-T84750,KXBTCD-26SEP241300,1,0.03,5,0.01,False,0.059724,882.38,2.9724,0,-5.9724,0,0,-0.16,-3.2,0,0,0.2836,0.6524,0.1388,1.4363,3.2921,synth-1292,sim-o1301,sim-f96,0,2.66556,0,0.0597236,0.0395354,0.115243,0.000314321,1.43951,0.16556,queue,touch,35,0.260413,C,3
True,1790253925820000000,KXBTCD-26SEP241300-T84750,KXBTCD-26SEP241300,1,0.03,5,0.01,False,0.061805,874.18,3.1805,0,-6.1805,0,0,-0.16,-3.2,0,0.0778,-0.1224,0.5999,0.8684,0.7584,4.1629,synth-1307,sim-o1305,sim-f97,0,7.84042,5,0.0610051,0.0405098,0.117353,0.000323075,1.42657,0.340423,queue,touch,8,0.379798,C,3
True,1790253937020000000,KXBTCD-26SEP241300-T83250,KXBTCD-26SEP241300,1,0.98,5,0.01,False,0.996718,862.98,1.6718,1,0.3282,0,0,0.09,1.8,0,0,0.0237,0.0158,0.0219,0.0499,0.1242,synth-1294,sim-o1300,sim-f98,0,22.0326,0,0.996718,0.993367,0.999983,1.197e-05,-3.5228,0.0326124,queue,touch,15,0.768598,C,98
True,1790253938920000000,KXBTCD-26SEP241300-T83250,KXBTCD-26SEP241300,1,0.98,4,0.01,False,0.996955,861.08,1.6955,1,0.3045,0,0,0.07,1.75,-0.0062,-0.0062,-0.0062,-0.0015,-0.0011,0.0318,0.1024,synth-1321,sim-o1320,sim-f99,0,1.44665,5,0.997029,0.993962,0.999989,1.06529e-05,-3.61207,0.446654,queue,touch,26,0.958805,C,98
True,1790253940320000000,KXBTCD-26SEP241300-T83250,KXBTCD-26SEP241300,1,0.98,1,0,False,0.996771,859.68,1.6771,1,0.3229,0,0,0.02,2,0,0,0.0113,0.0127,0.0218,0.0538,0.1109,synth-1321,sim-o1320,sim-f100,0,2.82682,9,0.996771,0.993467,0.999984,1.17677e-05,-3.53723,0.326822,queue,touch,26,0.958805,C,98
True,1790253950420000000,KXBTCD-26SEP241300-T85250,KXBTCD-26SEP241300,-1,0.02,1,0.01,False,0.006603,849.58,1.3397,0,0.6603,0,0,0.01,1,-0,-0,0.0401,0.0537,0.0405,-0.0706,-0.3536,synth-1297,sim-o1290,sim-f101,0,35.4348,0,0.00660292,0.000274115,0.0127098,2.7366e-05,2.93792,0.434762,queue,touch,37,0.511248,C,2
True,1790253958120000000,KXBTCD-26SEP241300-T83250,KXBTCD-26SEP241300,1,0.98,5,0.01,False,0.996921,841.88,1.6921,1,0.3079,0,0,0.09,1.8,0,0,-0.0016,0.0133,0.0352,0.0947,0.1719,synth-1328,sim-o1326,sim-f102,0,17.6499,10,0.996921,0.993754,0.999987,1.12613e-05,-3.58024,0.149871,queue,touch,21,0.941757,C,98
True,1790253967620000000,KXBTCD-26SEP241300-T84750,KXBTCD-26SEP241300,1,0.04,3,0.01,False,0.072252,832.38,3.2252,0,-7.2252,0,0,-0.13,-4.33333,0,0,0.8497,0.1528,2.0393,3.0304,10.518,synth-1334,sim-o1332,sim-f103,0,3.65644,10,0.072252,0.0492256,0.13506,0.000398705,1.32391,0.156445,queue,touch,1,0.416464,C,4
True,1790253968820000000,KXBTCD-26SEP241300-T85250,KXBTCD-26SEP241300,-1,0.02,4,0,False,0.006299,831.18,1.3701,0,0.6299,0,0,0.08,2,-0,-0.0193,-0.0193,-0.02,-0.1089,-0.1248,-0.7995,synth-1297,sim-o1290,sim-f104,0,53.846,-1,0.00672424,0.000291509,0.0129199,2.8497e-05,2.92375,0.345962,queue,touch,37,0.511248,C,2
True,1790253986620000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.98,1,0.01,False,0.994675,813.38,1.4675,1,0.5325,0,0,0.01,1,0,0.0114,0.0114,0.0161,-0.0087,0.1773,0.1217,synth-1338,sim-o1337,sim-f105,0,18.1451,0,0.9948,0.989813,0.999885,2.13772e-05,-3.13047,0.145069,queue,touch,1,0.275214,C,98
True,1790253999820000000,KXBTCD-26SEP241300-T85250,KXBTCD-26SEP241300,-1,0.02,4,0.01,False,0.007286,800.18,1.2714,0,0.7286,0,0,0.07,1.75,-0,0.0278,0.0278,-0.1282,-0.3112,-0.5736,-0.3283,synth-1340,sim-o1339,sim-f106,0,30.8356,-5,0.00703084,0.000338683,0.0134588,3.06736e-05,2.88907,0.335625,queue,touch,41,0.345792,C,2
True,1790253999820000000,KXBTCD-26SEP241300-T85250,KXBTCD-26SEP241300,-1,0.02,1,0,False,0.007286,800.18,1.2714,0,0.7286,0,0,0.02,2,-0,0.0278,0.0278,-0.1282,-0.3112,-0.5736,-0.3283,synth-1340,sim-o1339,sim-f107,0,30.8356,-9,0.00703084,0.000338683,0.0134588,3.06736e-05,2.88907,0.335625,queue,touch,41,0.345792,C,2
True,1790254035120000000,KXBTCD-26SEP241300-T83250,KXBTCD-26SEP241300,1,0.98,5,0.01,False,0.998246,764.88,1.8246,1,0.1754,0,0,0.09,1.8,0,0,-0.0001,0.0012,0.0056,0.0135,0.0563,synth-1332,sim-o1330,sim-f108,0,76.6401,15,0.998246,0.996335,0.999999,5.78061e-06,-4.11546,0.140097,queue,touch,31,0.9629,C,98
True,1790254039020000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.98,4,0,False,0.995723,760.98,1.5723,1,0.4277,0,0,0.08,2,0,0,0.0012,0.0386,0.0238,0.0454,0.1664,synth-1338,sim-o1337,sim-f109,0,70.5323,1,0.995723,0.991505,0.999947,1.66059e-05,-3.29452,0.0323495,queue,touch,1,0.275214,C,98
True,1790254049720000000,KXBTCD-26SEP241300-T83250,KXBTCD-26SEP241300,1,0.98,1,0.01,False,0.998345,750.28,1.8345,1,0.1655,0,0,0.01,1,0,-0.0057,-0.0057,-0.0051,-0.0093,0.0103,0.0742,synth-1407,sim-o1404,sim-f110,0,14.2333,20,0.998332,0.996509,1,5.50041e-06,-4.16657,0.233309,queue,touch,2,1.20204,C,98
True,1790254049720000000,KXBTCD-26SEP241300-T83250,KXBTCD-26SEP241300,1,0.98,4,0,False,0.998345,750.28,1.8345,1,0.1655,0,0,0.08,2,0,-0.0057,-0.0057,-0.0051,-0.0093,0.0103,0.0742,synth-1407,sim-o1404,sim-f111,0,14.2421,21,0.998332,0.996509,1,5.50041e-06,-4.16657,0.242099,sweep,touch,2,1.20204,C,98
True,1790254051520000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.98,3,0.01,False,0.995613,748.48,1.5613,1,0.4387,0,0,0.05,1.66667,0,0.0008,0.0008,0.04,0.022,0.0708,0.2423,synth-1418,sim-o1416,sim-f112,0,12.0352,5,0.995418,0.990945,0.99993,1.81732e-05,-3.23641,0.0351578,queue,touch,38,0.735607,C,98
True,1790254070920000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.98,2,0,False,0.996227,729.08,1.6227,1,0.3773,0,0,0.04,2,-0.0089,-0.0089,-0.0089,-0.0208,0.0116,0.1268,0.1723,synth-1418,sim-o1416,sim-f113,0,31.4396,8,0.996249,0.992489,0.999969,1.45623e-05,-3.40781,0.439596,queue,touch,38,0.735607,C,98
True,1790254070920000000,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,-1,0.54,4,0.02,False,0.513441,729.08,2.6559,0,51.3441,0,0,2.14,53.5,1.1564,1.1564,-0.6571,-0.8963,2.2373,-11.9874,-16.7195,synth-1446,sim-o1444,sim-f114,0,0.439596,0,0.515218,0.510103,0.517899,0.00168916,-0.030408,0.439596,sweep,behind,84,0.524755,C,54
True,1790254090620000000,KXBTCD-26SEP241300-T85000,KXBTCD-26SEP241300,1,0.01,2,0.01,False,0.043087,709.38,3.3087,0,-4.3087,0,0,-0.03,-1.5,0,0,0.2604,0.302,1.4278,3.8866,0.9142,synth-1372,sim-o1371,sim-f115,0,85.143,0,0.0430868,0.0269191,0.0860988,0.000241104,1.63911,0.142986,queue,improve,0,0.156367,C,1
True,1790254128620000000,KXBTCD-26SEP241300-T83750,KXBTCD-26SEP241300,1,0.98,5,0.01,False,0.994517,671.38,1.4517,1,0.5483,0,0,0.09,1.8,0,0,-0.0151,-0.0119,-0.1004,0,0.1254,synth-1495,sim-o1492,sim-f116,0,10.141,0,0.994517,0.989308,0.99986,2.40542e-05,-3.08896,0.141029,queue,touch,12,0.587891,C,98
True,1790254171920000000,KXBTCD-26SEP241300-T85000,KXBTCD-26SEP241300,1,0.02,3,0.01,False,0.058059,628.08,3.8059,0,-5.8059,0,0,-0.07,-2.33333,0,0,0.3075,-0.197,0.8127,0.3977,1.2725,synth-1529,sim-o1527,sim-f117,0,11.9428,2,0.0580589,0.0383118,0.112736,0.000355145,1.45544,0.442824,queue,touch,8,0.912597,C,2
True,1790254185620000000,KXBTCD-26SEP241300-T84250,KXBTCD-26SEP241300,-1,0.98,5,0.01,False,0.943149,614.38,3.6851,0,94.3149,0,0,4.89,97.8,-0,0.4012,0.4012,-0.1707,-1.1332,0.2027,-2.1862,synth-1541,sim-o1539,sim-f118,0,4.12646,0,0.941979,0.887313,0.961715,0.000359323,-1.45577,0.126464,queue,touch,1,1.30812,C,98
True,1790254192620000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.98,5,0.01,False,0.998719,607.38,1.8719,1,0.1281,0,0,0.09,1.8,0,0,0.0011,-0.0119,-0.0034,-0.0027,0.039,synth-1547,sim-o1545,sim-f119,0,6.63345,10,0.998719,0.99729,1,4.57058e-06,-4.44527,0.133448,queue,touch,11,1.26691,C,98
True,1790254254820000000,KXBTCD-26SEP241300-T85000,KXBTCD-26SEP241300,1,0.03,5,0.01,False,0.076452,545.18,4.6452,0,-7.6452,0,0,-0.16,-3.2,0,0.6475,0.6475,0.8569,2.6549,0.4972,-2.8121,synth-1588,sim-o1586,sim-f120,0,4.32913,5,0.076452,0.052653,0.142141,0.000525928,1.28586,0.329129,queue,touch,1,0.70735,C,3
True,1790254296520000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.98,5,0.01,False,0.999311,503.48,1.9311,1,0.0689,0,0,0.09,1.8,0,0,0.0026,-0.0004,0.0105,0.0072,0.0095,synth-1594,sim-o1592,sim-f121,0,38.0306,15,0.999311,0.998523,1,2.45365e-06,-5.2002,0.0305758,queue,touch,8,1.42714,C,98
True,1790254354420000000,KXBTCD-26SEP241300-T84250,KXBTCD-26SEP241300,-1,0.99,1,0.01,False,0.969076,445.58,2.0924,0,96.9076,0,0,0.98,98,-0,-0,0.206,-0.2587,0.1338,1.7458,1.2567,synth-1637,sim-o1635,sim-f122,0,1.93243,-5,0.969076,0.937464,0.984899,0.000230493,-1.84278,0.432429,queue,improve,0,0.159935,C,99
True,1790254417520000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.99,1,0.01,False,0.999475,382.48,0.9475,1,0.0525,0,0,8.67362e-18,8.67362e-16,0,-0.0003,-0.0003,0.001,0.0016,0.0072,0.0107,synth-1664,sim-o1662,sim-f123,0,25.0309,20,0.999467,0.998865,1,2.14205e-06,-5.60951,0.0309271,sweep,improve,0,0.471932,C,99
True,1790254455720000000,KXBTCD-26SEP241300-T85250,KXBTCD-26SEP241300,-1,0.02,2,0.01,False,0.001704,344.28,1.8296,0,0.1704,0,0,0.03,1.5,-0,-0.0123,-0.0123,0.0209,0.0282,0.0678,0.1161,synth-1663,sim-o1661,sim-f124,0,63.73,-10,0.00171309,3.3112e-07,0.0034966,9.43178e-06,4.22761,0.229967,queue,touch,1,0.935723,C,2
True,1790254457420000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.99,3,0,False,0.999593,342.58,0.9593,1,0.0407,0,0,0.03,1,0,0,-0.0009,-0.0042,0,-0.0005,-0.0016,synth-1664,sim-o1662,sim-f125,0,64.9345,21,0.999593,0.999131,1,1.66131e-06,-6.01669,0.434467,sweep,improve,0,0.471932,C,99
True,1790254459720000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.98,1,0.01,False,0.999588,340.28,1.9588,1,0.0412,0,0,0.01,1,0,0,0,0.0003,0.0006,0.0006,0.003,synth-1679,sim-o1677,sim-f126,0,1.23625,24,0.999588,0.999121,1,1.69467e-06,-6.00066,0.236245,queue,touch,6,0.707814,C,98
True,1790254477220000000,KXBTCD-26SEP241300-T85250,KXBTCD-26SEP241300,-1,0.02,3,0,False,0.001068,322.78,1.8932,0,0.1068,0,0,0.06,2,-0,-0,-0.0033,0.0007,0.017,0.0518,0.0726,synth-1663,sim-o1661,sim-f127,0,85.2424,-12,0.00106838,1.03679e-08,0.00221831,5.55781e-06,4.76679,0.242367,queue,touch,1,0.935723,C,2
True,1790254654820000000,KXBTCD-26SEP241300-T84250,KXBTCD-26SEP241300,1,0.01,2,0.01,False,0.038861,145.18,2.8861,0,-3.8861,0,0,-0.03,-1.5,0,0,-0.1831,0.4715,1.7644,10.2338,6.362,synth-1766,sim-o1764,sim-f128,0,3.33551,-6,0.0388614,0.0250126,0.0832823,0.000574079,1.66739,0.335509,queue,improve,0,0.63847,C,1
True,1790254656420000000,KXBTCD-26SEP241300-T84250,KXBTCD-26SEP241300,1,0.01,3,0,False,0.032255,143.58,2.2255,0,-3.2255,0,0,-0.03,-1,0,0,-0.008,1.6885,3.4835,11.8385,6.7503,synth-1766,sim-o1764,sim-f129,0,4.93306,-4,0.0322553,0.0177225,0.0689593,0.000467925,1.78982,0.433063,queue,improve,0,0.63847,C,1
