synthetic,ts,ticker,event,side,px,contracts,fee,is_taker,F,tau_s,gross_edge_c,settle,to_settle_c,hedge_cost,hedge_pnl,net,net_c_per_ct,mo_0.1s_c,mo_0.5s_c,mo_1s_c,mo_5s_c,mo_10s_c,mo_30s_c,mo_60s_c,coid,order_id,trade_id,queue_ahead_ct,order_age_s,pos_before_ct,F_cycle,F_lo,F_hi,delta_btc,z,fv_age_s,mechanism,quote_position,q_eff_at_place_ct,modeled_value_c,policy,yes_px_c
True,1790253090320000000,KXBTCD-26SEP241245-T83500,KXBTCD-26SEP241245,-1,0.99,1,0.01,False,0.957531,809.68,3.2469,1,-4.2469,0,0,-0.02,-2,-0,-0.2034,-0.2034,0.8551,1.2207,-0.2167,0.5729,synth-840,sim-o840,sim-f68,0,13.8424,-5,0.957531,0.915131,0.973761,0.00022592,-1.6485,0.342406,queue,improve,0,0.207055,A,99
True,1790253095120000000,KXBTCD-26SEP241245-T85000,KXBTCD-26SEP241245,-1,0.02,5,0.01,False,0.003602,804.88,1.6398,0,0.3602,0,0,0.09,1.8,-0,-0,0.0085,0.0247,-0.0172,0.0134,0.0934,synth-827,sim-o827,sim-f69,0,28.1258,-9,0.00360185,2.57342e-05,0.00723446,1.3659e-05,3.44191,0.125768,queue,touch,26,0.44869,A,2
True,1790253114420000000,KXBTCD-26SEP241245-T83000,KXBTCD-26SEP241245,1,0.98,4,0,False,0.995887,785.58,1.5887,1,0.4113,0,0,0.08,2,0.0023,0.0023,0.0023,0.0141,0.016,-0.0023,-0.0267,synth-825,sim-o825,sim-f70,0,50.4308,10,0.995869,0.991777,0.999954,1.62625e-05,-3.32376,0.430843,queue,touch,239,0.799411,A,98
True,1790253118620000000,KXBTCD-26SEP241245-T83500,KXBTCD-26SEP241245,-1,0.99,2,0.01,False,0.958956,781.38,3.1044,1,-4.1044,0,0,-0.03,-1.5,-0,-0,-0.0742,0.0358,-0.517,0.7839,0.682,synth-881,sim-o881,sim-f71,0,16.6285,-6,0.958956,0.917844,0.975238,0.000222415,-1.66961,0.128514,queue,behind,12,0.395896,A,99
True,1790253156820000000,KXBTCD-26SEP241245-T85000,KXBTCD-26SEP241245,-1,0.02,2,0.01,False,0.002513,743.18,1.7487,0,0.2513,0,0,0.03,1.5,-0,-0.0124,-0.0124,0.0023,0.0053,0.0135,-0.0177,synth-870,sim-o870,sim-f72,0,61.3531,-14,0.00258857,5.39085e-06,0.00529783,9.7769e-06,3.74113,0.35315,queue,touch,115,0.877481,A,2
True,1790253158820000000,KXBTCD-26SEP241245-T85000,KXBTCD-26SEP241245,-1,0.02,3,0,False,0.002606,741.18,1.7394,0,0.2606,0,0,0.06,2,-0,0.0011,0.0011,0.0238,0.0339,0.0203,-0.0016,synth-870,sim-o870,sim-f73,0,63.3359,-16,0.00262794,5.81413e-06,0.00537383,9.96784e-06,3.72716,0.335898,queue,touch,115,0.877481,A,2
True,1790253160620000000,KXBTCD-26SEP241245-T83500,KXBTCD-26SEP241245,-1,0.98,5,0.01,False,0.94971,739.38,3.029,1,-5.029,0,0,-0.11,-2.2,-0,0.3058,0.3058,0.3822,0.623,-0.6721,-1.8967,synth-934,sim-o934,sim-f74,0,2.62815,-8,0.949053,0.899598,0.967002,0.000292475,-1.53586,0.128154,queue,touch,9,0.823104,A,98
True,1790253170720000000,KXBTCD-26SEP241245-T83500,KXBTCD-26SEP241245,-1,0.98,5,0.01,False,0.94348,729.28,3.652,1,-5.652,0,0,-0.11,-2.2,-0,-0,-0.2638,-0.1803,-1.0774,-1.9007,-2.5076,synth-937,sim-o938,sim-f75,0,9.73204,-13,0.94348,0.889963,0.96286,0.000329159,-1.47232,0.23204,queue,touch,14,0.952029,A,98
True,1790253185220000000,KXBTCD-26SEP241245-T84750,KXBTCD-26SEP241245,-1,0.02,5,0.01,False,0.006643,714.78,1.3357,0,0.6643,0,0,0.09,1.8,-0,-0,-0.0172,-0.0125,-0.063,-0.1595,-0.0714,synth-929,sim-o930,sim-f76,0,29.2392,0,0.00664262,0.000278368,0.0127713,3.04959e-05,2.93445,0.239247,queue,touch,1,0.250724,A,2
True,1790253193420000000,KXBTCD-26SEP241245-T84750,KXBTCD-26SEP241245,-1,0.02,5,0.01,False,0.007106,706.58,1.2894,0,0.7106,0,0,0.09,1.8,-0,-0,0.0225,-0.0195,-0.0315,-0.0051,-0.0747,synth-954,sim-o954,sim-f77,0,7.92883,-5,0.00710562,0.000349863,0.0135879,3.31936e-05,2.8816,0.428832,queue,touch,57,0.297979,A,2
True,1790253206120000000,KXBTCD-26SEP241245-T85000,KXBTCD-26SEP241245,-1,0.02,5,0.01,False,0.002703,693.88,1.7297,0,0.2703,0,0,0.09,1.8,-0,-0,-0.0095,0.0057,0.0013,0.0407,0.0159,synth-936,sim-o936,sim-f78,0,47.1266,-19,0.00270327,6.6562e-06,0.00551925,1.08014e-05,3.70215,0.126566,queue,touch,34,1.0549,A,2
True,1790253214620000000,KXBTCD-26SEP241245-T85000,KXBTCD-26SEP241245,-1,0.02,1,0.01,False,0.002818,685.38,1.7182,0,0.2818,0,0,0.01,1,-0,0.0099,0.0099,0.0184,0.0487,0.0426,0.0604,synth-969,sim-o969,sim-f79,0,8.12679,-24,0.00274205,7.13154e-06,0.00559167,1.10638e-05,3.68922,0.12679,queue,touch,1,0.21792,A,2
True,1790253251320000000,KXBTCD-26SEP241245-T83000,KXBTCD-26SEP241245,1,0.98,1,0.01,False,0.997833,648.68,1.7833,1,0.2167,0,0,0.01,1,0,0,0.0126,-0.0002,0.0151,0.0429,0.0829,synth-893,sim-o894,sim-f80,0,136.831,14,0.997833,0.995523,0.999998,8.74832e-06,-3.91152,0.331364,queue,touch,149,0.774852,A,98
True,1790253260020000000,KXBTCD-26SEP241245-T83000,KXBTCD-26SEP241245,1,0.98,1,0,False,0.997944,639.98,1.7944,1,0.2056,0,0,0.02,2,0,0,0.004,0.0205,0.0122,0.0131,0.0626,synth-893,sim-o894,sim-f81,0,145.532,15,0.997944,0.995741,0.999998,8.28692e-06,-3.9627,0.03246,queue,touch,149,0.774852,A,98
True,1790253263220000000,KXBTCD-26SEP241245-T83250,KXBTCD-26SEP241245,1,0.98,5,0.01,False,0.994008,636.78,1.4008,1,0.5992,0,0,0.09,1.8,0,0,-0.0017,0.0216,-0.0049,0.0507,0.1324,synth-1006,sim-o1006,sim-f82,0,11.2361,0,0.994008,0.988391,0.999807,2.92637e-05,-3.01735,0.236113,queue,touch,12,0.422459,A,98
True,1790253278220000000,KXBTCD-26SEP241245-T83000,KXBTCD-26SEP241245,1,0.98,3,0,False,0.998275,621.78,1.8275,1,0.1725,0,0,0.06,2,0,0,0.0022,-0.0008,-0.0084,0.028,0.0185,synth-893,sim-o894,sim-f83,0,163.738,16,0.998275,0.996396,0.999999,6.8418e-06,-4.13662,0.237709,queue,touch,149,0.774852,A,98
True,1790253288720000000,KXBTCD-26SEP241245-T83250,KXBTCD-26SEP241245,1,0.98,1,0.01,False,0.994476,611.28,1.4476,1,0.5524,0,0,0.01,1,0,-0.0107,-0.0107,0.0039,0.038,0.1015,0.0234,synth-1016,sim-o1017,sim-f84,0,23.2433,5,0.994471,0.989228,0.999856,2.7303e-05,-3.08273,0.243339,queue,touch,3,0.599305,A,98
True,1790253288720000000,KXBTCD-26SEP241245-T83250,KXBTCD-26SEP241245,1,0.98,4,0,False,0.994476,611.28,1.4476,1,0.5524,0,0,0.08,2,0,-0.0107,-0.0107,0.0039,0.038,0.1015,0.0234,synth-1016,sim-o1017,sim-f85,0,23.2433,6,0.994471,0.989228,0.999856,2.7303e-05,-3.08273,0.243339,sweep,touch,3,0.599305,A,98
True,1790253293720000000,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.47,5,0.03,False,0.532657,606.28,6.2657,1,46.7343,0,0,2.62,52.4,0,-0.2095,-0.4211,0.0613,4.5531,-3.5625,-15.7754,synth-1036,sim-o1036,sim-f86,0,2.23053,5,0.532657,0.521676,0.538392,0.00201863,-0.065272,0.230526,queue,behind,84,0.672666,A,47
True,1790253295320000000,KXBTCD-26SEP241245-T83250,KXBTCD-26SEP241245,1,0.98,5,0.01,False,0.99446,604.68,1.446,1,0.554,0,0,0.09,1.8,0,0,-0.0011,0.0475,0.1241,0.0858,-0.0556,synth-1037,sim-o1037,sim-f87,0,1.83708,10,0.99446,0.989205,0.999855,2.7538e-05,-3.08128,0.337081,queue,touch,1,0.540373,A,98
True,1790253316020000000,KXBTCD-26SEP241245-T83000,KXBTCD-26SEP241245,1,0.98,5,0.01,False,0.998666,583.98,1.8666,1,0.1334,0,0,0.09,1.8,0,0,-0.0053,-0.0079,-0.0199,-0.0341,-0.0024,synth-1029,sim-o1029,sim-f88,0,37.5264,19,0.998666,0.997187,1,5.30405e-06,-4.40839,0.0263875,queue,touch,22,1.2352,A,98
True,1790253317420000000,KXBTCD-26SEP241245-T84750,KXBTCD-26SEP241245,-1,0.02,5,0.01,False,0.006018,582.58,1.3982,0,0.6018,0,0,0.09,1.8,-0,-0,0.048,0.0563,0.1307,0.2638,0.2661,synth-1032,sim-o1032,sim-f89,0,30.4283,-10,0.00601815,0.0001944,0.0116412,3.1494e-05,3.01592,0.428348,queue,touch,2,0.310219,A,2
True,1790253338820000000,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.47,4,0.02,False,0.436083,561.18,3.3917,1,-56.3917,0,0,-2.14,-53.5,-0,-0.4544,-0.4544,3.8795,2.3273,4.3132,3.8421,synth-1067,sim-o1067,sim-f90,0,0.33495,10,0.436083,0.424981,0.457564,0.00214434,0.127971,0.33495,sweep,touch,43,0.12022,A,47
True,1790253343920000000,KXBTCD-26SEP241245-T84750,KXBTCD-26SEP241245,-1,0.02,2,0.01,False,0.003399,556.08,1.6601,0,0.3399,0,0,0.03,1.5,-0.0087,-0.0087,-0.0087,-0.0117,0.0328,0.0117,0.0101,synth-1058,sim-o1057,sim-f91,0,26.4307,-15,0.00346288,2.0397e-05,0.00693799,1.69861e-05,3.488,0.430749,queue,touch,6,0.485493,A,2
True,1790253347720000000,KXBTCD-26SEP241245-T83000,KXBTCD-26SEP241245,1,0.98,1,0.01,False,0.998321,552.28,1.8321,1,0.1679,0,0,0.01,1,0,0.0072,0.0072,0.0006,-0.0008,0.0363,0.0609,synth-1055,sim-o1055,sim-f92,0,31.227,24,0.998313,0.996491,1,7.27019e-06,-4.17521,0.226998,queue,touch,81,0.50826,A,98
True,1790253374820000000,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.43,3,0.02,False,0.453577,525.18,2.3577,1,54.6423,0,0,1.69,56.3333,0,-0.782,-1.0221,-3.234,-5.5801,6.1243,-8.5446,synth-1081,sim-o1081,sim-f93,0,0.82621,6,0.451968,0.443571,0.468246,0.00226259,0.0956865,0.32621,sweep,improve,0,0.480793,A,43
True,1790253376320000000,KXBTCD-26SEP241245-T84750,KXBTCD-26SEP241245,-1,0.02,1,0,False,0.00327,523.68,1.673,0,0.327,0,0,0.02,2,-0,-0,-0.0087,0.0291,0.0639,0.001,0.1332,synth-1058,sim-o1057,sim-f94,0,58.8383,-17,0.00326955,1.51968e-05,0.0065598,1.63993e-05,3.54559,0.338342,queue,touch,6,0.485493,A,2
True,1790253438620000000,KXBTCD-26SEP241245-T84750,KXBTCD-26SEP241245,-1,0.02,2,0,False,0.001945,461.38,1.8055,0,0.1945,0,0,0.04,2,-0,0.0065,0.0065,0.0382,0.051,0.0695,0.0788,synth-1058,sim-o1057,sim-f95,0,121.137,-18,0.00189451,7.74191e-07,0.00388805,9.40618e-06,4.08494,0.136572,queue,touch,6,0.485493,A,2
True,1790253442920000000,KXBTCD-26SEP241245-T83250,KXBTCD-26SEP241245,1,0.98,5,0.01,False,0.996104,457.08,1.6104,1,0.3896,0,0,0.09,1.8,-0.0212,-0.0212,-0.0212,-0.0448,-0.009,-0.0002,0.1497,synth-1041,sim-o1041,sim-f96,0,147.426,15,0.99611,0.99232,0.999968,2.22616e-05,-3.40142,0.426473,queue,touch,49,0.505396,A,98
True,1790253456520000000,KXBTCD-26SEP241245-T83250,KXBTCD-26SEP241245,1,0.98,1,0.01,False,0.996755,443.48,1.6755,1,0.3245,0,0,0.01,1,0,0.0033,0.0033,0.0134,-0.0016,-0.0739,0.1058,synth-1113,sim-o1113,sim-f97,0,1.5276,20,0.996945,0.993889,0.99999,1.70497e-05,-3.62394,0.0275973,queue,touch,7,0.910301,A,98
True,1790253465220000000,KXBTCD-26SEP241245-T84750,KXBTCD-26SEP241245,-1,0.02,5,0.01,False,0.001547,434.78,1.8453,0,0.1547,0,0,0.09,1.8,-0,-0,0.0087,0.042,0.0424,0.0395,0.0265,synth-1114,sim-o1114,sim-f98,0,9.7255,-20,0.00154706,2.06253e-07,0.00319783,7.6617e-06,4.30469,0.225499,queue,touch,9,1.25509,A,2
True,1790253466320000000,KXBTCD-26SEP241245-T83250,KXBTCD-26SEP241245,1,0.98,1,0,False,0.996739,433.68,1.6739,1,0.3261,0,0,0.02,2,0,0,-0.0408,-0.0906,-0.0636,0.0196,0.1559,synth-1113,sim-o1113,sim-f99,0,11.3252,21,0.996739,0.993502,0.999986,1.86855e-05,-3.56539,0.3252,queue,touch,7,0.910301,A,98
True,1790253547320000000,KXBTCD-26SEP241245-T83250,KXBTCD-26SEP241245,1,0.98,3,0,False,0.998388,352.68,1.8388,1,0.1612,0,0,0.06,2,0,0,-0.0041,-0.0016,0.0175,0.0557,0.0794,synth-1113,sim-o1113,sim-f100,0,92.3455,22,0.998388,0.996697,1,8.83554e-06,-4.28997,0.34548,queue,touch,7,0.910301,A,98
True,1790253611820000000,KXBTCD-26SEP241245-T84250,KXBTCD-26SEP241245,1,0.02,5,0.01,False,0.048853,288.18,2.8853,0,-4.8853,0,0,-0.11,-2.2,0,-0.3497,0.0449,0.1286,0.7979,2.9779,-3.6562,synth-1195,sim-o1195,sim-f101,0,2.33201,0,0.0488528,0.0318671,0.0994442,0.000539973,1.54439,0.332011,queue,touch,39,0.301926,A,2
True,1790253624620000000,KXBTCD-26SEP241245-T84500,KXBTCD-26SEP241245,-1,0.02,5,0.01,False,0.005881,275.38,1.4119,0,0.5881,0,0,0.09,1.8,-0,-0.0054,-0.0054,0.1329,0.1232,0.2995,0.4498,synth-1199,sim-o1198,sim-f102,0,12.625,0,0.00586307,0.000149203,0.0110953,4.82356e-05,3.07542,0.124986,queue,touch,7,0.714239,A,2
True,1790253657420000000,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,-1,0.54,5,0.03,False,0.515375,242.58,2.4625,1,-48.4625,0,0,-2.33,-46.6,-1.5413,-1.5413,0.7851,5.7318,19.1858,15.2028,-22.5982,synth-1217,sim-o1216,sim-f103,0,0.424549,9,0.515375,0.509793,0.518076,0.00397089,-0.0295367,0.424549,cross,improve,0,1.72475,A,54
True,1790253794020000000,KXBTCD-26SEP241245-T84000,KXBTCD-26SEP241245,1,0.6,4,0.02,False,0.741644,105.98,14.1644,1,25.8356,0,0,1.58,39.5,0,-3.2732,0.1332,-4.2096,12.112,23.4517,25.807,synth-1249,sim-o1248,sim-f104,0,0.531712,4,0.741644,0.660919,0.774442,0.00568611,-0.502233,0.0317124,sweep,improve,0,7.02512,A,60
True,1790253807320000000,KXBTCD-26SEP241245-T84500,KXBTCD-26SEP241245,-1,0.02,5,0.01,False,0.00033,92.68,1.967,0,0.033,0,0,0.09,1.8,-0,-0,-0.0011,0.0025,0.0076,0.0228,0.032,synth-1251,sim-o1250,sim-f105,0,12.834,-5,0.000329562,8.17974e-16,0.000690001,3.01009e-06,6.78688,0.333972,queue,touch,85,0.533252,A,2
True,1790253917620000000,KXBTCD-26SEP241300-T84750,KXBTCD-26SEP241300,1,0.03,5,0.01,False,0.059724,882.38,2.9724,0,-5.9724,0,0,-0.16,-3.2,0,0,0.2836,0.6524,0.1388,1.4363,3.2921,synth-1253,sim-o1264,sim-f106,0,2.63164,0,0.0597236,0.0395354,0.115243,0.000314321,1.43951,0.131635,queue,touch,35,0.260413,A,3
True,1790253925820000000,KXBTCD-26SEP241300-T84750,KXBTCD-26SEP241300,1,0.03,5,0.01,False,0.061805,874.18,3.1805,0,-6.1805,0,0,-0.16,-3.2,0,0.0778,-0.1224,0.5999,0.8684,0.7584,4.1629,synth-1268,sim-o1267,sim-f107,0,7.82876,5,0.0610051,0.0405098,0.117353,0.000323075,1.42657,0.328763,queue,touch,8,0.379798,A,3
True,1790253937020000000,KXBTCD-26SEP241300-T83250,KXBTCD-26SEP241300,1,0.98,5,0.01,False,0.996718,862.98,1.6718,1,0.3282,0,0,0.09,1.8,0,0,0.0237,0.0158,0.0219,0.0499,0.1242,synth-1255,sim-o1262,sim-f108,0,22.0341,0,0.996718,0.993367,0.999983,1.197e-05,-3.5228,0.0340683,queue,touch,15,0.768598,A,98
True,1790253938920000000,KXBTCD-26SEP241300-T83250,KXBTCD-26SEP241300,1,0.98,5,0.01,False,0.996955,861.08,1.6955,1,0.3045,0,0,0.09,1.8,-0.0062,-0.0062,-0.0062,-0.0015,-0.0011,0.0318,0.1024,synth-1282,sim-o1281,sim-f109,0,1.42601,5,0.997029,0.993962,0.999989,1.06529e-05,-3.61207,0.426011,queue,touch,26,0.958805,A,98
True,1790253950420000000,KXBTCD-26SEP241300-T85250,KXBTCD-26SEP241300,-1,0.02,2,0.01,False,0.006603,849.58,1.3397,0,0.6603,0,0,0.03,1.5,-0,-0,0.0401,0.0537,0.0405,-0.0706,-0.3536,synth-1258,sim-o1257,sim-f110,0,35.4242,0,0.00660292,0.000274115,0.0127098,2.7366e-05,2.93792,0.424209,queue,touch,37,0.511248,A,2
True,1790253958120000000,KXBTCD-26SEP241300-T83250,KXBTCD-26SEP241300,1,0.98,1,0.01,False,0.996921,841.88,1.6921,1,0.3079,0,0,0.01,1,0,0,-0.0016,0.0133,0.0352,0.0947,0.1719,synth-1287,sim-o1287,sim-f111,0,19.1258,10,0.996921,0.993754,0.999987,1.12613e-05,-3.58024,0.125843,queue,touch,31,0.961837,A,98
True,1790253958120000000,KXBTCD-26SEP241300-T83250,KXBTCD-26SEP241300,1,0.98,4,0,False,0.996921,841.88,1.6921,1,0.3079,0,0,0.08,2,0,0,-0.0016,0.0133,0.0352,0.0947,0.1719,synth-1287,sim-o1287,sim-f112,0,19.135,11,0.996921,0.993754,0.999987,1.12613e-05,-3.58024,0.135041,queue,touch,31,0.961837,A,98
True,1790253967620000000,KXBTCD-26SEP241300-T84750,KXBTCD-26SEP241300,1,0.04,4,0.01,False,0.072252,832.38,3.2252,0,-7.2252,0,0,-0.17,-4.25,0,0,0.8497,0.1528,2.0393,3.0304,10.518,synth-1295,sim-o1294,sim-f113,0,3.6268,10,0.072252,0.0492256,0.13506,0.000398705,1.32391,0.1268,queue,touch,1,0.417626,A,4
True,1790253968820000000,KXBTCD-26SEP241300-T85250,KXBTCD-26SEP241300,-1,0.02,3,0,False,0.006299,831.18,1.3701,0,0.6299,0,0,0.06,2,-0,-0.0193,-0.0193,-0.02,-0.1089,-0.1248,-0.7995,synth-1258,sim-o1257,sim-f114,0,53.8367,-2,0.00672424,0.000291509,0.0129199,2.8497e-05,2.92375,0.336706,queue,touch,37,0.511248,A,2
True,1790253986620000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.98,2,0.01,False,0.994675,813.38,1.4675,1,0.5325,0,0,0.03,1.5,0,0.0114,0.0114,0.0161,-0.0087,0.1773,0.1217,synth-1300,sim-o1300,sim-f115,0,18.1285,0,0.9948,0.989813,0.999885,2.13772e-05,-3.13047,0.12846,queue,touch,1,0.275113,A,98
True,1790253999820000000,KXBTCD-26SEP241300-T85250,KXBTCD-26SEP241300,-1,0.02,5,0.01,False,0.007286,800.18,1.2714,0,0.7286,0,0,0.09,1.8,-0,0.0278,0.0278,-0.1282,-0.3112,-0.5736,-0.3283,synth-1302,sim-o1302,sim-f116,0,30.8293,-5,0.00703084,0.000338683,0.0134588,3.06736e-05,2.88907,0.329292,queue,touch,41,0.34699,A,2
True,1790254035120000000,KXBTCD-26SEP241300-T83250,KXBTCD-26SEP241300,1,0.98,5,0.01,False,0.998246,764.88,1.8246,1,0.1754,0,0,0.09,1.8,0,0,-0.0001,0.0012,0.0056,0.0135,0.0563,synth-1293,sim-o1292,sim-f117,0,76.6268,15,0.998246,0.996335,0.999999,5.78061e-06,-4.11546,0.126768,queue,touch,31,0.962904,A,98
True,1790254039020000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.98,3,0,False,0.995723,760.98,1.5723,1,0.4277,0,0,0.06,2,0,0,0.0012,0.0386,0.0238,0.0454,0.1664,synth-1300,sim-o1300,sim-f118,0,70.5306,2,0.995723,0.991505,0.999947,1.66059e-05,-3.29452,0.0305927,queue,touch,1,0.275113,A,98
True,1790254049720000000,KXBTCD-26SEP241300-T83250,KXBTCD-26SEP241300,1,0.98,2,0.01,False,0.998345,750.28,1.8345,1,0.1655,0,0,0.03,1.5,0,-0.0057,-0.0057,-0.0051,-0.0093,0.0103,0.0742,synth-1368,sim-o1366,sim-f119,0,14.2261,20,0.998332,0.996509,1,5.50041e-06,-4.16657,0.226067,queue,touch,2,1.20162,A,98
True,1790254049720000000,KXBTCD-26SEP241300-T83250,KXBTCD-26SEP241300,1,0.98,3,0,False,0.998345,750.28,1.8345,1,0.1655,0,0,0.06,2,0,-0.0057,-0.0057,-0.0051,-0.0093,0.0103,0.0742,synth-1368,sim-o1366,sim-f120,0,14.2337,22,0.998332,0.996509,1,5.50041e-06,-4.16657,0.233726,sweep,touch,2,1.20162,A,98
True,1790254051520000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.98,5,0.01,False,0.995613,748.48,1.5613,1,0.4387,0,0,0.09,1.8,0,0.0008,0.0008,0.04,0.022,0.0708,0.2423,synth-1379,sim-o1378,sim-f121,0,12.0365,5,0.995418,0.990945,0.99993,1.81732e-05,-3.23641,0.036508,queue,touch,38,0.735468,A,98
True,1790254070920000000,KXBTCD-26SEP241300-T84500,KXBTCD-26SEP241300,-1,0.54,4,0.02,False,0.513441,729.08,2.6559,0,51.3441,0,0,2.14,53.5,1.1564,1.1564,-0.6571,-0.8963,2.2373,-11.9874,-16.7195,synth-1407,sim-o1406,sim-f122,0,0.432534,0,0.515218,0.510103,0.517899,0.00168916,-0.030408,0.432534,sweep,behind,84,0.541717,A,54
True,1790254090620000000,KXBTCD-26SEP241300-T85000,KXBTCD-26SEP241300,1,0.01,2,0.01,False,0.043087,709.38,3.3087,0,-4.3087,0,0,-0.03,-1.5,0,0,0.2604,0.302,1.4278,3.8866,0.9142,synth-1334,sim-o1335,sim-f123,0,85.1358,0,0.0430868,0.0269191,0.0860988,0.000241104,1.63911,0.135848,queue,improve,0,0.150699,A,1
True,1790254128620000000,KXBTCD-26SEP241300-T83750,KXBTCD-26SEP241300,1,0.98,5,0.01,False,0.994517,671.38,1.4517,1,0.5483,0,0,0.09,1.8,0,0,-0.0151,-0.0119,-0.1004,0,0.1254,synth-1456,sim-o1455,sim-f124,0,10.1307,0,0.994517,0.989308,0.99986,2.40542e-05,-3.08896,0.130673,queue,touch,12,0.587575,A,98
True,1790254171920000000,KXBTCD-26SEP241300-T85000,KXBTCD-26SEP241300,1,0.02,3,0.01,False,0.058059,628.08,3.8059,0,-5.8059,0,0,-0.07,-2.33333,0,0,0.3075,-0.197,0.8127,0.3977,1.2725,synth-1491,sim-o1490,sim-f125,0,11.9313,2,0.0580589,0.0383118,0.112736,0.000355145,1.45544,0.431299,queue,touch,8,0.904548,A,2
True,1790254185620000000,KXBTCD-26SEP241300-T84250,KXBTCD-26SEP241300,-1,0.98,5,0.01,False,0.943149,614.38,3.6851,0,94.3149,0,0,4.89,97.8,-0,0.4012,0.4012,-0.1707,-1.1332,0.2027,-2.1862,synth-1503,sim-o1502,sim-f126,0,4.14047,0,0.941979,0.887313,0.961715,0.000359323,-1.45577,0.140475,queue,touch,1,1.31161,A,98
True,1790254192620000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.98,5,0.01,False,0.998719,607.38,1.8719,1,0.1281,0,0,0.09,1.8,0,0,0.0011,-0.0119,-0.0034,-0.0027,0.039,synth-1509,sim-o1506,sim-f127,0,6.6361,10,0.998719,0.99729,1,4.57058e-06,-4.44527,0.136096,queue,touch,11,1.26682,A,98
True,1790254254820000000,KXBTCD-26SEP241300-T85000,KXBTCD-26SEP241300,1,0.03,5,0.01,False,0.076452,545.18,4.6452,0,-7.6452,0,0,-0.16,-3.2,0,0.6475,0.6475,0.8569,2.6549,0.4972,-2.8121,synth-1551,sim-o1551,sim-f128,0,4.33602,5,0.076452,0.052653,0.142141,0.000525928,1.28586,0.336017,queue,touch,1,0.698751,A,3
True,1790254296520000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.98,5,0.01,False,0.999311,503.48,1.9311,1,0.0689,0,0,0.09,1.8,0,0,0.0026,-0.0004,0.0105,0.0072,0.0095,synth-1556,sim-o1555,sim-f129,0,38.0243,15,0.999311,0.998523,1,2.45365e-06,-5.2002,0.0243445,queue,touch,8,1.42708,A,98
True,1790254354420000000,KXBTCD-26SEP241300-T84250,KXBTCD-26SEP241300,-1,0.99,1,0.01,False,0.969076,445.58,2.0924,0,96.9076,0,0,0.98,98,-0,-0,0.206,-0.2587,0.1338,1.7458,1.2567,synth-1597,sim-o1596,sim-f130,0,1.93315,-5,0.969076,0.937464,0.984899,0.000230493,-1.84278,0.433149,queue,improve,0,0.161453,A,99
True,1790254417520000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.99,1,0.01,False,0.999475,382.48,0.9475,1,0.0525,0,0,8.67362e-18,8.67362e-16,0,-0.0003,-0.0003,0.001,0.0016,0.0072,0.0107,synth-1624,sim-o1623,sim-f131,0,25.0252,20,0.999467,0.998865,1,2.14205e-06,-5.60951,0.0251815,sweep,improve,0,0.471917,A,99
True,1790254455720000000,KXBTCD-26SEP241300-T85250,KXBTCD-26SEP241300,-1,0.02,3,0.01,False,0.001704,344.28,1.8296,0,0.1704,0,0,0.05,1.66667,-0,-0.0123,-0.0123,0.0209,0.0282,0.0678,0.1161,synth-1623,sim-o1622,sim-f132,0,63.7315,-10,0.00171309,3.3112e-07,0.0034966,9.43178e-06,4.22761,0.231539,queue,touch,1,0.936309,A,2
True,1790254457420000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.99,3,0,False,0.999593,342.58,0.9593,1,0.0407,0,0,0.03,1,0,0,-0.0009,-0.0042,0,-0.0005,-0.0016,synth-1624,sim-o1623,sim-f133,0,64.9434,21,0.999593,0.999131,1,1.66131e-06,-6.01669,0.443372,sweep,improve,0,0.471917,A,99
True,1790254459720000000,KXBTCD-26SEP241300-T83500,KXBTCD-26SEP241300,1,0.98,1,0.01,False,0.999588,340.28,1.9588,1,0.0412,0,0,0.01,1,0,0,0,0.0003,0.0006,0.0006,0.003,synth-1639,sim-o1638,sim-f134,0,1.23273,24,0.999588,0.999121,1,1.69467e-06,-6.00066,0.232725,queue,touch,6,0.707808,A,98
True,1790254477220000000,KXBTCD-26SEP241300-T85250,KXBTCD-26SEP241300,-1,0.02,2,0,False,0.001068,322.78,1.8932,0,0.1068,0,0,0.04,2,-0,-0,-0.0033,0.0007,0.017,0.0518,0.0726,synth-1623,sim-o1622,sim-f135,0,85.2293,-13,0.00106838,1.03679e-08,0.00221831,5.55781e-06,4.76679,0.229287,queue,touch,1,0.936309,A,2
